1,2,3,4,5,6,7,8,9,10,11
148,611,602,513,697,689,935,950,416,775,137
915,908,238,81,878,476,183,317,379,971,544
983,845,121,515,866,383,855,983,475,111,584
171,236,208,658,644,911,637,125,534,701,227
611,338,937,242,280,347,520,782,515,198,208
410,763,446,800,200,326,573,124,161,757,257
837,532,390,50,609,604,334,178,963,637,183
327,192,981,445,674,474,664,911,727,828,615
741,437,210,387,926,221,457,12,813,494,342
178,214,921,950,239,728,630,637,507,178,213
46,409,631,290,201,387,403,516,654,446,390
839,843,359,930,38,198,376,471,90,59,681
415,223,282,187,447,29,48,596,898,250,367
645,670,34,799,402,63,544,292,591,617,229
52,43,808,437,156,267,491,797,616,37,538
989,404,905,468,785,668,376,802,952,98,270
968,469,595,782,40,153,1,679,537,803,687
576,962,871,947,409,481,635,530,615,782,733
789,586,769,38,343,405,285,155,905,686,564
752,499,359,591,226,714,826,854,635,830,164
244,928,590,318,726,326,459,646,821,890,580
247,462,318,422,819,648,713,959,602,604,967
402,223,381,328,816,168,142,28,6,577,754
306,757,748,841,541,732,291,122,624,690,944
721,791,947,879,360,934,149,405,188,583,148
906,514,544,399,791,594,538,727,547,132,653
482,201,238,738,735,299,35,583,340,652,1
274,39,993,188,15,287,493,813,266,555,37
599,375,20,436,575,405,950,434,628,97,80
927,936,576,778,499,490,743,37,910,832,948
586,915,124,890,106,42,975,289,641,305,356
6,730,574,402,494,743,922,24,396,139,564
78,957,502,254,959,551,123,92,300,312,361
980,530,406,891,623,185,988,944,67,309,723
156,259,692,61,982,521,812,944,564,736,270
681,163,801,974,42,49,55,158,235,605,94
397,539,633,734,826,746,794,386,406,270,961
717,933,806,662,180,361,239,702,763,322,971
941,423,483,417,652,114,839,360,846,239,146
115,224,291,411,863,475,272,156,844,228,438
176,243,97,704,709,906,29,269,89,872,614
885,177,553,651,791,495,296,967,838,529,656
268,125,969,489,412,318,50,535,106,89,30
594,745,394,46,631,893,124,999,249,35,662
283,98,141,300,305,807,210,474,275,518,666
309,705,270,211,696,165,251,403,809,459,263
686,123,622,116,842,892,682,546,167,667,6
152,244,489,382,343,51,21,729,289,547,234
209,808,819,510,299,664,201,939,373,342,244
592,857,413,580,394,412,192,825,635,872,389
747,554,342,596,546,801,679,524,235,409,995
675,104,580,262,477,265,838,358,748,646,242
32,976,893,294,39,198,224,911,162,923,737
651,505,565,640,750,234,405,580,814,917,437
422,460,484,220,770,875,230,138,230,213,992
838,195,808,971,329,878,228,974,502,52,771
930,15,617,459,256,943,696,895,646,296,893
112,35,691,400,347,6,706,108,126,599,366
358,631,196,700,461,658,54,205,376,417,544
849,759,329,982,412,434,113,669,335,874,872
658,769,676,275,623,5,252,905,682,913,849
58,237,556,385,508,53,81,331,919,689,619
690,936,786,241,661,775,755,126,367,942,274
128,838,188,267,590,603,379,443,964,837,437
7,862,793,469,187,954,531,694,347,343,723
555,186,376,666,961,554,648,641,378,423,142
584,484,486,875,932,499,763,836,636,448,342
475,829,812,638,680,867,586,102,664,297,65
979,535,21,882,754,944,610,472,247,788,43
974,500,30,973,200,513,211,71,988,512,499
894,594,936,867,958,777,558,413,223,512,910
165,573,309,286,948,401,406,392,158,913,547
590,961,411,154,970,436,135,250,984,940,129
766,338,102,263,818,7,494,175,121,724,292
712,876,537,79,529,970,990,622,256,258,709
334,939,217,573,716,654,703,882,619,645,655
395,966,376,605,956,89,58,578,434,975,954
702,274,913,599,146,510,369,858,563,869,324
565,399,286,878,881,876,511,50,218,451,880
146,967,977,792,956,987,316,730,215,343,385
368,75,613,972,137,274,768,904,851,82,597
82,504,79,858,712,964,936,13,96,188,29
647,515,436,925,867,482,722,220,256,324,333
119,269,76,947,701,853,884,278,936,522,144
357,392,683,419,868,949,252,835,98,949,804
497,95,203,571,769,654,461,849,512,534,581
991,194,994,437,804,560,807,253,254,917,700
878,565,277,760,498,779,974,526,897,756,836
804,651,232,104,10,567,512,417,643,378,254
53,371,977,73,274,97,903,211,963,754,190
454,3,769,70,962,227,985,577,37,937,236
404,694,845,908,397,776,503,457,841,99,166
438,770,799,510,731,638,687,144,914,109,914
292,634,545,277,651,345,542,550,129,410,522
311,372,943,714,110,3,560,515,943,621,50
759,307,617,928,69,723,953,25,770,275,121
762,638,471,162,814,784,874,282,11,68,439
525,37,952,282,387,170,870,288,339,35,544
240,925,209,842,214,298,5,890,621,822,615
79,401,613,54,159,863,539,452,66,20,522
130,5,951,413,227,835,596,952,148,747,918
130,362,788,89,558,164,280,294,491,852,172
460,157,277,215,759,455,688,341,178,223,844
358,223,868,531,162,333,465,963,431,157,34
111,812,873,817,491,803,600,825,522,552,590
874,475,643,589,170,36,569,980,115,60,892
436,668,897,671,660,306,913,179,893,429,392
993,290,642,26,279,439,918,680,121,721,799
90,959,867,320,235,818,43,598,436,540,400
910,236,689,166,196,886,848,438,73,624,2
131,629,331,815,409,227,838,5,541,836,158
511,98,598,134,940,596,552,318,219,361,767
355,440,506,325,693,443,112,11,327,841,663
258,946,587,725,398,789,954,164,768,420,28
379,859,673,552,824,808,869,542,80,713,988
225,28,819,421,468,584,981,355,488,238,441
68,115,951,80,782,458,959,686,945,989,567
51,404,3,563,203,441,316,404,79,692,710
528,42,941,486,52,896,432,154,477,562,459
568,716,412,72,35,791,438,73,262,236,471
863,874,23,54,485,482,766,937,929,127,111
173,674,862,760,284,393,760,959,138,386,21
693,273,732,445,500,289,162,695,495,977,750
363,553,434,374,449,86,199,747,671,12,971
250,776,324,181,885,636,21,575,706,622,352
379,434,406,877,903,766,641,962,349,906,836
307,522,248,243,526,711,109,944,52,132,592
266,6,847,150,543,780,800,399,214,850,306
563,578,677,165,697,739,539,852,770,822,983
407,245,479,848,88,582,331,783,614,117,709
778,195,187,954,608,208,340,697,433,936,872
543,865,947,575,29,508,268,164,745,518,793
598,759,733,846,221,568,656,604,201,386,743
636,984,336,289,261,468,657,279,919,276,13
863,875,422,488,691,588,11,624,646,190,331
406,947,493,245,424,297,555,455,74,98,347
94,846,968,894,479,986,129,810,832,452,369
288,495,448,551,259,663,276,158,476,300,738
695,561,343,993,191,221,912,53,339,304,965
872,56,63,117,153,441,835,681,396,211,135
291,17,113,917,259,619,342,980,753,600,905
874,666,14,49,451,843,197,12,482,833,957
283,659,395,952,718,592,505,273,980,30,197
737,190,210,242,857,643,712,766,957,935,447
366,239,633,469,937,296,329,974,452,348,921
316,211,832,990,888,98,733,40,368,393,895
908,206,263,648,834,981,6,790,607,969,360
82,446,120,669,37,293,732,757,560,45,617
448,458,20,769,514,402,110,801,595,704,727
272,693,753,618,827,879,545,873,602,644,640
460,125,552,368,190,754,159,384,656,878,433
72,659,78,822,821,108,823,785,175,193,14
839,68,709,799,858,454,404,985,174,203,747
875,620,675,887,675,887,539,819,235,733,603
380,878,645,572,645,805,663,716,963,902,995
890,382,63,232,844,6,126,773,739,356,92
737,457,200,253,952,442,91,319,445,896,875
134,423,796,602,353,677,386,927,436,163,18
383,826,55,587,525,217,374,368,897,169,633
397,69,85,806,574,772,72,2,898,346,539
104,236,447,258,375,656,7,317,194,807,294
595,226,692,460,306,748,27,654,240,743,153
886,166,401,386,82,912,478,402,771,897,373
433,796,340,464,911,335,908,255,827,446,755
502,208,185,751,303,465,473,51,599,799,162
893,398,420,330,869,395,651,300,725,138,657
583,394,759,949,566,186,201,818,275,944,857
557,493,246,37,378,24,122,447,227,932,372
320,349,482,100,813,402,524,212,433,633,763
766,387,436,453,924,267,442,753,34,511,347
568,732,498,552,682,246,229,819,11,160,7
866,306,416,910,222,954,926,775,877,771,30
210,52,243,498,817,712,785,89,322,624,504
136,710,442,608,356,724,68,428,500,207,122
513,777,884,541,913,34,89,463,279,567,17
309,538,27,372,795,387,131,463,159,754,97
205,557,810,238,412,216,4,636,799,581,543
157,911,779,32,771,499,734,919,902,117,680
532,987,178,932,712,563,947,281,691,593,273
309,891,960,110,469,194,505,312,997,891,887
640,546,11,307,173,737,611,836,510,229,310
57,169,940,616,624,368,60,2,53,725,510
995,66,902,537,631,747,500,448,445,529,559
331,366,170,942,895,486,737,688,784,105,745
285,358,279,322,979,427,459,4,757,227,987
517,111,62,292,793,141,74,432,974,304,487
804,562,959,441,29,896,75,930,859,785,202
183,105,528,953,354,759,493,748,551,852,213
200,350,660,237,998,757,286,578,46,82,500
550,288,109,214,992,939,473,996,389,25,332
13,335,579,38,265,390,429,18,703,136,854
545,611,29,788,511,374,661,220,396,925,164
243,1,962,596,87,57,650,734,24,90,583
899,416,701,440,370,31,945,354,693,514,713
208,221,545,568,332,941,266,605,389,592,449
742,477,928,598,644,345,913,79,602,900,710
858,776,954,311,178,516,116,683,899,325,203
126,438,356,980,276,185,548,927,315,762,64
828,849,396,712,663,263,990,412,95,609,134
91,557,460,487,439,516,251,320,808,487,849
595,441,880,56,441,129,87,931,893,734,524
43,277,430,565,727,190,667,524,901,564,465
126,707,118,993,67,874,153,996,941,532,128
740,425,718,581,920,989,99,280,740,694,142
317,154,470,313,862,167,479,929,920,309,489
442,165,953,487,519,377,604,922,457,135,492
454,447,547,422,390,795,215,469,758,461,228
716,213,8,317,607,353,354,386,48,835,367
295,240,261,414,537,310,53,422,268,18,66
211,292,657,162,885,644,381,899,758,348,783
523,99,662,234,618,790,473,56,96,831,640
529,222,402,961,647,379,152,32,734,494,763
863,403,965,942,863,100,619,843,343,603,22
662,447,331,120,177,547,850,521,430,197,583
387,214,283,639,619,314,132,34,938,690,569
386,992,971,351,608,423,726,773,130,524,261
642,666,405,241,108,810,55,578,435,692,117
246,266,933,125,188,188,953,803,566,63,635
486,649,843,520,26,733,976,305,51,244,780
449,86,456,43,553,953,771,512,734,961,4
314,34,720,241,886,551,327,656,947,561,371
113,961,96,817,610,714,648,837,51,157,533
840,988,591,746,413,611,997,989,524,828,771
61,403,731,817,549,698,418,584,8,83,665
557,855,299,296,535,562,613,408,785,84,900
464,747,196,482,37,679,35,135,850,548,984
340,785,857,481,477,559,231,300,498,531,968
127,332,461,324,748,258,129,221,324,281,82
651,289,354,304,232,793,609,672,382,930,864
496,388,390,291,26,658,709,754,245,905,275
759,466,803,848,83,135,231,555,884,477,589
439,727,184,538,725,240,683,831,561,358,269
185,531,520,144,378,783,255,204,516,556,615
549,906,513,723,190,693,67,911,610,7,762
247,295,735,899,423,793,107,243,235,693,534
616,412,635,999,264,712,698,36,995,613,891
935,185,662,685,525,141,245,898,276,681,7
312,224,581,927,273,996,316,141,836,45,205
342,882,390,262,535,116,985,410,48,623,813
588,732,710,779,667,612,448,507,14,735,320
582,800,553,457,999,141,503,841,356,181,799
661,68,638,343,787,939,169,117,259,358,319
579,907,427,770,263,44,13,232,7,94,745
494,250,989,189,397,877,19,132,367,62,363
127,644,361,295,96,96,394,749,513,696,166
157,791,850,266,452,642,680,960,15,167,483
943,245,651,353,378,420,922,886,424,865,95
905,362,296,442,310,352,153,226,620,149,498
179,945,554,596,168,760,850,610,726,643,375
221,108,400,826,45,227,609,422,72,528,303
280,538,69,584,504,767,564,74,342,993,63
372,714,753,681,764,513,682,761,552,27,757
747,675,673,326,689,113,785,89,532,944,295
10,319,579,636,458,40,535,639,945,751,180
319,137,140,256,444,861,133,955,346,243,769
597,358,819,884,546,956,842,385,219,361,516
82,139,727,773,629,58,646,423,875,932,191
323,16,584,886,126,143,892,383,592,200,972
646,197,775,993,728,166,111,913,591,774,356
807,378,288,335,147,789,773,221,324,443,59
623,191,337,249,37,564,917,654,189,885,613
393,943,267,2,959,601,182,402,990,892,181
950,218,643,368,986,626,437,970,340,837,257
734,145,259,237,413,818,930,918,868,962,471
196,225,138,937,982,385,762,836,102,915,288
774,506,3,372,952,623,614,268,29,649,623
731,294,766,911,27,473,549,55,438,530,847
755,953,810,127,677,231,772,218,218,618,843
887,890,435,32,403,799,781,23,455,885,298
360,245,632,390,160,572,107,542,99,17,92
522,747,389,711,183,716,175,286,637,122,219
778,519,172,238,32,375,419,683,29,296,215
685,710,536,272,799,509,966,402,475,543,127
111,215,260,307,607,666,3,663,24,745,525
308,534,768,942,501,786,707,506,103,281,429
493,61,550,578,320,218,361,666,430,149,497
558,246,920,646,918,139,278,20,0,313,855
790,75,41,578,662,158,896,935,651,329,501
837,636,716,758,83,315,133,48,640,281,815
483,633,324,689,176,172,521,85,156,777,20
454,141,871,649,534,569,31,141,23,408,670
973,916,783,836,972,404,381,294,890,875,209
480,930,364,155,373,152,412,157,226,474,519
918,513,763,714,29,848,869,653,74,216,388
900,827,925,10,394,835,171,336,56,521,97
539,837,844,470,874,431,860,993,619,154,214
200,471,281,555,525,763,345,739,799,91,914
77,776,970,532,657,462,292,703,101,56,98
261,346,248,653,143,476,506,159,443,721,634
43,421,870,692,688,897,913,786,292,529,250
798,105,790,353,568,499,963,216,389,419,620
157,32,540,372,833,116,549,186,174,434,690
676,413,484,211,951,628,20,114,880,54,389
564,978,848,455,884,59,673,762,143,511,270
925,200,194,37,383,265,567,606,681,980,746
893,75,49,38,80,23,14,82,415,182,530
24,997,486,560,880,332,952,298,50,799,297
254,153,305,133,209,838,314,396,620,64,477
55,392,29,141,970,29,190,946,85,280,225
874,437,891,437,540,605,451,730,932,970,545
546,59,652,998,928,481,216,50,388,113,60
817,286,754,709,568,870,797,125,639,37,68
778,722,696,583,867,849,961,177,327,903,314
300,595,970,82,364,576,860,231,441,115,379
893,284,751,780,755,750,578,120,679,714,711
937,506,282,657,769,26,446,72,985,747,38
792,204,214,954,299,580,379,220,575,550,313
635,752,310,57,883,940,290,872,439,62,20
271,213,467,465,634,353,987,316,890,832,871
122,21,40,948,811,748,595,524,408,549,13
563,602,91,367,819,773,138,860,363,758,225
945,375,919,496,512,149,116,775,262,671,163
811,814,699,162,193,121,646,624,599,315,337
841,877,9,17,281,107,945,976,783,109,652
363,316,767,887,848,534,726,151,560,453,668
849,865,693,59,233,277,7,871,676,162,820
110,417,88,687,229,945,683,915,966,51,143
223,526,810,313,294,195,895,141,971,692,487
929,422,748,570,94,360,670,589,140,99,765
845,856,291,86,475,340,235,917,812,415,964
348,298,336,831,940,967,460,850,341,512,565
479,910,975,248,79,346,896,121,954,128,323
677,767,215,55,729,522,7,640,462,431,349
743,344,905,883,443,686,889,134,163,125,374
160,485,902,271,364,65,768,55,701,380,676
133,959,990,252,235,645,679,450,434,530,692
533,220,514,96,150,429,148,7,670,545,482
478,660,660,153,41,877,371,1,890,825,156
146,676,442,929,639,258,70,191,308,153,218
61,545,830,701,763,190,600,846,87,430,819
291,794,18,659,465,298,957,873,441,769,610
633,713,871,219,199,732,547,549,183,762,972
66,752,755,520,44,529,774,558,512,32,659
306,508,951,695,582,359,119,288,122,620,644
102,881,46,560,200,583,526,60,295,246,713
539,664,311,622,338,395,291,895,198,29,577
709,209,971,595,103,856,20,767,973,873,831
495,106,316,706,774,82,416,306,862,320,666
575,173,743,711,980,704,12,758,505,43,389
785,677,821,508,654,625,659,658,344,720,674
552,415,982,920,132,291,596,916,715,362,917
981,682,816,6,701,102,369,851,853,813,8
284,935,139,198,957,150,629,53,576,538,268
572,781,800,907,48,353,582,246,679,196,460
938,656,154,797,857,677,958,726,540,177,967
683,304,412,997,562,235,930,319,926,35,602
246,917,749,918,593,814,220,640,488,843,316
395,370,961,472,534,654,5,950,745,102,74
296,529,109,723,61,436,171,824,62,714,948
389,265,471,485,882,695,931,896,703,797,361
996,227,647,938,307,559,3,862,517,674,219
587,906,513,776,698,162,175,452,4,802,913
215,80,897,796,522,40,676,663,776,633,831
413,408,838,495,733,176,437,472,401,374,466
732,399,150,679,740,742,264,767,211,259,898
104,241,937,532,3,399,60,288,31,264,514
419,2,826,771,649,126,812,177,193,654,799
398,71,25,323,869,626,585,640,402,107,588
574,408,889,684,681,225,668,303,637,969,522
512,288,405,0,490,340,223,473,639,848,57
916,349,461,297,362,124,383,781,864,707,732
175,857,445,62,411,595,337,368,87,398,156
663,415,65,72,367,281,76,985,972,811,99
261,88,439,307,202,764,320,111,363,293,59
847,624,449,366,86,5,435,303,714,770,58
240,621,942,896,23,571,148,652,588,453,974
576,600,179,533,752,382,741,327,305,254,286
46,122,64,579,469,854,634,831,116,727,807
895,533,413,66,640,492,294,752,56,979,225
805,80,251,30,216,497,140,515,189,698,369
715,794,954,661,884,736,867,565,603,656,534
237,231,83,764,60,998,344,226,752,36,832
921,273,81,255,628,265,55,863,424,346,335
745,219,194,943,951,102,407,236,496,834,386
330,872,542,247,408,721,366,625,293,483,534
509,700,524,753,572,108,53,290,969,133,297
810,315,237,493,398,549,843,543,879,111,277
518,690,961,184,869,242,336,478,578,391,609
757,628,802,822,873,648,932,91,780,320,884
929,973,872,629,916,455,34,962,841,525,852
7,160,151,782,780,584,609,324,603,794,853
364,543,989,113,321,780,634,65,844,459,806
440,761,189,548,834,296,909,250,454,107,242
346,870,925,117,381,929,325,843,781,930,647
871,744,398,470,573,551,549,193,487,879,924
163,807,934,94,397,816,348,58,364,248,682
879,401,287,13,938,14,929,839,744,158,955
892,764,474,723,173,206,215,63,858,391,324
775,14,757,357,663,97,490,30,512,697,266
685,778,217,626,678,529,479,639,42,614,902
907,943,143,781,440,869,811,441,384,243,653
162,122,213,879,887,599,326,97,474,5,117
280,542,519,726,811,162,995,288,476,641,157
342,821,991,56,391,84,502,474,325,67,289
738,140,102,880,160,85,151,630,894,826,487
322,793,853,599,182,504,539,407,541,154,151
397,595,823,582,552,131,607,312,837,525,788
23,233,616,759,422,688,748,56,396,1,816
404,303,311,453,859,171,282,265,564,873,437
236,832,406,96,890,482,156,279,787,789,114
587,240,707,437,378,831,846,298,752,853,46
221,55,155,689,462,978,905,708,241,545,399
496,549,50,412,411,689,874,697,667,401,6
860,539,854,224,875,635,500,189,174,751,873
927,228,578,884,517,351,632,813,621,220,85
563,921,782,406,50,738,988,665,795,248,403
739,247,437,742,607,26,950,962,666,353,898
243,604,998,64,579,839,979,736,179,161,994
470,52,3,985,523,232,649,848,498,88,37
418,955,890,930,107,359,118,198,649,734,769
200,147,227,98,752,234,278,271,258,879,882
561,529,101,418,508,746,527,388,754,35,132
976,887,993,828,765,390,221,197,82,178,266
785,728,194,816,319,347,833,85,601,746,559
66,572,181,361,128,996,38,409,557,2,747
786,360,323,372,755,377,450,533,410,747,806
964,617,803,392,309,833,514,60,652,866,108
486,516,825,955,790,324,476,8,283,503,686
811,875,902,326,774,828,178,86,42,264,672
697,746,796,921,7,991,291,94,854,952,238
741,223,880,302,316,700,167,898,904,85,866
308,978,202,637,427,184,111,213,199,614,385
670,585,20,774,564,746,316,852,704,168,298
871,285,855,300,591,709,230,305,277,847,472
575,915,858,327,832,604,2,320,899,141,69
135,584,89,379,632,348,925,264,519,910,432
21,733,128,44,119,343,424,121,631,792,617
239,244,980,310,729,664,318,694,178,571,465
11,702,991,179,47,956,154,422,138,554,748
912,832,534,543,283,978,529,653,910,73,294
335,331,746,568,646,648,282,80,600,891,672
848,810,531,854,161,829,136,50,189,740,653
251,4,718,572,123,548,966,685,592,450,376
527,522,662,758,676,138,333,192,16,990,204
944,173,888,754,59,390,380,642,848,378,100
854,72,841,862,147,471,928,414,691,306,877
196,680,839,504,193,255,179,974,77,419,861
345,727,479,883,582,516,442,349,809,883,500
573,376,567,576,363,495,193,595,286,336,678
864,968,818,727,927,661,54,242,612,644,753
227,723,202,883,787,54,577,215,533,403,237
772,609,170,906,735,530,795,509,926,380,247
782,798,985,816,441,554,847,200,282,639,23
297,336,447,357,57,281,778,447,776,945,610
426,519,496,154,751,413,456,862,848,680,793
494,937,565,502,326,918,594,380,528,107,343
912,705,31,527,63,147,37,433,821,622,769
219,888,978,879,205,973,816,619,580,706,956
12,495,516,427,582,199,403,162,377,692,879
427,781,121,514,724,820,91,373,854,38,543
554,411,926,758,167,162,123,646,559,572,259
12,619,321,871,617,505,329,704,464,181,327
538,351,740,189,883,672,259,367,525,135,737
300,32,706,454,500,618,695,454,513,928,6
775,465,450,331,146,533,348,962,909,851,300
148,587,184,448,328,643,972,515,691,105,877
405,83,518,791,717,629,911,683,440,622,263
546,649,85,887,916,985,916,57,702,666,45
539,771,530,299,658,521,621,634,374,745,353
636,240,979,128,67,811,973,651,743,727,944
895,139,102,332,569,946,913,475,393,70,120
115,809,417,171,542,136,966,200,137,562,788
469,25,270,759,831,901,466,211,777,493,840
252,551,741,10,259,413,925,32,392,876,917
719,557,713,844,12,482,806,647,227,833,42
313,816,651,277,746,25,95,334,766,158,775
755,926,528,937,119,491,445,110,980,352,711
473,528,519,585,222,7,556,194,448,624,916
252,768,43,126,196,540,205,205,863,739,988
163,942,761,205,942,710,537,569,521,909,555
900,529,378,228,878,991,900,447,267,70,197
361,978,871,474,102,996,72,513,796,706,189
370,170,858,759,186,296,993,307,453,974,118
33,614,297,456,443,15,709,669,487,33,82
324,5,169,633,852,422,895,643,732,377,334
274,889,50,150,99,846,125,458,151,595,521
61,838,789,197,172,774,736,761,794,214,979
758,512,113,690,337,291,456,505,261,461,838
745,176,930,605,729,352,52,281,125,329,205
982,181,11,657,382,873,779,96,828,421,391
520,105,9,521,37,394,356,318,915,813,410
297,77,125,275,624,355,795,943,857,356,392
169,518,669,255,699,38,277,968,241,31,104
228,337,255,563,42,267,930,46,378,138,671
108,104,313,380,324,195,665,751,649,701,812
925,524,29,845,796,812,561,0,260,948,776
236,135,553,532,693,779,210,564,274,610,625
566,100,242,267,799,639,321,384,611,236,334
165,565,241,18,845,674,249,661,632,791,790
142,459,79,859,318,678,571,236,402,308,911
38,996,303,714,868,290,549,767,346,169,524
965,369,997,585,629,666,111,895,558,478,679
109,274,930,856,419,815,271,868,472,149,709
437,805,536,664,423,111,755,913,167,182,930
981,425,186,858,578,763,0,333,174,898,230
159,816,102,366,498,879,110,927,305,250,515
788,176,701,108,445,42,227,730,451,952,196
594,530,882,215,902,90,232,460,295,935,968
819,497,208,591,279,327,437,253,688,300,350
939,788,830,52,444,941,907,676,337,965,111
138,752,828,16,492,893,428,500,928,194,272
855,133,292,380,234,616,747,696,327,323,525
812,292,118,864,873,75,887,673,668,204,483
16,214,134,482,366,886,78,415,981,206,356
407,372,748,605,969,90,616,121,13,681,852
933,223,345,230,793,278,902,510,413,458,938
413,702,331,771,395,170,309,310,72,888,20
273,426,647,744,34,322,10,434,956,998,771
824,212,628,983,532,738,63,424,175,504,383
947,101,55,599,49,372,16,830,903,199,957
718,604,23,282,332,540,136,866,60,863,135
957,104,236,814,855,259,936,184,111,990,65
410,319,463,719,853,233,191,944,285,768,985
855,388,469,230,824,595,200,67,532,222,787
994,156,86,358,946,645,757,754,990,470,328
850,711,253,951,255,20,975,234,63,327,355
133,583,205,929,440,815,499,209,493,646,173
731,725,833,855,640,588,519,318,614,748,650
268,340,251,513,820,401,348,213,450,382,432
675,131,530,250,812,368,329,685,521,218,67
776,252,679,199,152,309,58,202,80,628,973
965,994,814,172,402,279,314,274,138,680,723
421,884,168,351,580,398,362,691,443,689,700
874,422,419,867,616,174,995,988,771,431,684
768,221,722,438,293,541,95,758,549,322,260
320,945,891,997,95,935,425,973,965,748,452
177,787,196,646,970,908,200,978,510,590,62
578,7,168,97,146,385,445,704,384,863,986
640,92,167,119,841,99,717,481,176,969,737
66,817,352,337,412,543,243,540,644,787,890
945,311,905,499,835,45,722,444,145,644,771
800,863,978,765,837,773,424,946,923,426,73
833,665,382,271,455,496,929,596,196,533,856
897,189,15,288,139,18,159,328,415,401,267
154,262,867,536,90,679,836,124,635,176,512
924,865,451,226,575,886,414,832,699,831,429
738,20,631,717,83,275,18,785,164,699,318
444,885,272,486,372,451,463,193,693,927,870
654,625,126,346,290,775,67,857,280,899,534
873,868,913,269,406,323,37,165,53,465,555
106,375,542,799,509,9,715,898,872,279,335
261,289,265,367,132,620,626,624,617,247,796
630,249,835,872,722,407,133,756,510,291,551
58,84,373,379,380,2,15,564,306,592,603
908,738,830,882,466,268,707,647,18,375,72
661,21,950,515,812,114,180,210,662,478,122
305,577,171,64,372,774,674,612,47,45,589
436,592,445,978,642,206,661,786,275,45,432
672,204,211,670,737,603,926,927,591,277,188
657,74,44,466,243,720,438,74,586,485,734
995,112,696,200,834,635,749,311,979,631,73
669,960,535,790,137,922,62,846,414,295,311
562,227,375,485,52,903,370,636,908,580,835
149,38,904,184,512,851,554,682,600,785,768
797,793,408,965,318,725,608,347,961,102,546
456,253,148,269,60,421,0,299,692,881,225
287,710,396,846,830,446,415,290,638,2,173
534,25,690,369,492,429,424,678,770,811,748
995,632,766,833,802,264,972,398,742,25,395
126,465,901,74,116,480,282,450,460,385,768
137,492,214,333,17,493,517,498,1,848,104
754,348,941,236,176,339,907,995,748,405,566
917,752,316,559,757,321,892,929,832,77,603
634,888,91,792,292,450,84,520,897,596,567
860,421,202,191,77,705,557,529,38,273,860
231,23,220,365,416,635,286,807,733,86,509
344,621,42,757,977,693,880,927,297,43,569
210,945,494,435,299,207,552,844,113,636,394
240,765,335,889,67,645,280,366,145,930,26
942,405,782,920,778,912,533,949,836,305,330
387,554,121,541,798,386,723,930,308,484,633
174,362,580,304,202,251,206,132,994,202,822
214,999,643,772,559,623,753,950,653,798,969
33,222,604,894,356,554,312,605,278,647,269
16,181,463,111,465,51,761,347,257,148,6
325,389,445,48,885,817,822,759,68,916,53
114,662,963,500,947,218,592,377,281,963,183
999,747,596,603,47,275,401,395,57,245,428
539,201,432,121,204,41,141,702,544,754,985
723,629,62,314,436,536,857,761,438,574,611
79,234,59,78,562,930,772,695,238,230,880
959,561,952,624,718,90,6,74,227,145,379
501,118,862,459,352,754,862,791,728,415,377
96,779,653,175,467,263,238,68,638,696,215
894,987,217,160,807,536,891,726,55,299,623
902,263,768,967,21,216,706,588,111,811,14
701,114,701,81,656,990,955,30,496,264,230
858,165,556,593,656,146,548,390,155,897,131
963,209,612,205,917,483,186,739,674,863,272
651,628,626,389,147,611,515,910,175,630,70
350,905,486,209,165,718,883,387,658,429,615
877,969,983,167,11,534,66,806,246,761,728
99,184,949,129,48,420,549,164,413,31,302
901,967,88,57,903,111,634,610,78,398,940
787,200,808,383,969,822,939,997,98,610,720
630,643,233,783,249,538,578,12,154,723,229
723,193,0,788,279,107,415,452,99,80,181
63,505,886,830,581,744,610,524,265,252,547
907,733,858,440,181,390,445,684,588,469,133
534,511,195,517,398,779,10,922,747,229,809
894,908,538,967,999,551,568,790,333,866,668
418,531,751,407,354,138,712,515,164,341,880
818,991,567,894,993,250,521,579,152,702,96
970,515,497,782,917,896,240,77,473,497,543
18,845,719,753,159,920,214,612,797,333,222
44,919,529,650,239,273,717,607,155,764,355
226,57,361,646,724,384,695,397,603,222,354
47,712,804,632,705,267,91,89,221,836,852
428,579,903,36,691,170,292,685,554,137,943
428,653,671,482,788,361,459,187,226,69,249
160,984,237,686,804,45,820,780,661,267,635
255,25,820,522,849,879,403,379,877,311,54
603,750,317,324,28,531,987,715,810,446,711
996,786,629,465,419,360,283,720,123,72,526
347,236,11,671,227,711,859,844,401,370,868
78,228,126,757,101,132,211,605,51,850,322
568,466,949,704,177,825,921,54,403,17,775
180,1,256,509,517,773,400,870,354,425,452
328,926,30,809,421,40,151,123,398,877,669
843,199,719,375,585,537,235,772,784,758,773
350,973,627,370,777,2,508,226,66,960,820
253,832,198,796,191,553,281,344,669,837,618
153,694,454,201,849,925,222,356,546,507,415
126,241,231,519,502,259,124,236,262,296,635
862,19,562,669,876,156,889,452,272,787,769
578,411,45,109,139,177,293,843,732,780,559
203,393,932,328,575,366,373,913,258,462,385
538,38,631,593,619,809,323,26,199,90,884
245,517,469,835,985,316,109,373,851,449,290
542,299,902,755,320,463,995,63,361,481,379
379,312,316,243,585,311,482,339,12,941,691
493,816,175,175,765,68,351,176,364,712,293
492,395,585,831,185,886,958,893,569,261,506
734,625,17,541,934,416,425,389,27,724,286
686,870,498,390,265,653,211,982,777,179,784
